name	type	units	low_cutoff	high_cutoff	description	sampling_frequency	status	status_description
EKG1	SEEG	µV	0.0	128.0	StereoEEG	256.0	good	n/a
EKG2	SEEG	µV	0.0	128.0	StereoEEG	256.0	good	n/a
LA1	SEEG	µV	0.0	128.0	StereoEEG	256.0	good	n/a
LA2	SEEG	µV	0.0	128.0	StereoEEG	256.0	good	n/a
LA3	SEEG	µV	0.0	128.0	StereoEEG	256.0	good	n/a
LA4	SEEG	µV	0.0	128.0	StereoEEG	256.0	good	n/a
LA5	SEEG	µV	0.0	128.0	StereoEEG	256.0	good	n/a
LA6	SEEG	µV	0.0	128.0	StereoEEG	256.0	good	n/a
LA7	SEEG	µV	0.0	128.0	StereoEEG	256.0	good	n/a
LA8	SEEG	µV	0.0	128.0	StereoEEG	256.0	good	n/a
LB1	SEEG	µV	0.0	128.0	StereoEEG	256.0	good	n/a
LB10	SEEG	µV	0.0	128.0	StereoEEG	256.0	good	n/a
LB2	SEEG	µV	0.0	128.0	StereoEEG	256.0	good	n/a
LB3	SEEG	µV	0.0	128.0	StereoEEG	256.0	good	n/a
LB4	SEEG	µV	0.0	128.0	StereoEEG	256.0	good	n/a
LB5	SEEG	µV	0.0	128.0	StereoEEG	256.0	good	n/a
LB6	SEEG	µV	0.0	128.0	StereoEEG	256.0	good	n/a
LB7	SEEG	µV	0.0	128.0	StereoEEG	256.0	good	n/a
LB8	SEEG	µV	0.0	128.0	StereoEEG	256.0	good	n/a
LB9	SEEG	µV	0.0	128.0	StereoEEG	256.0	good	n/a
LC1	SEEG	µV	0.0	128.0	StereoEEG	256.0	good	n/a
LC2	SEEG	µV	0.0	128.0	StereoEEG	256.0	good	n/a
LC3	SEEG	µV	0.0	128.0	StereoEEG	256.0	good	n/a
LC4	SEEG	µV	0.0	128.0	StereoEEG	256.0	good	n/a
LC5	SEEG	µV	0.0	128.0	StereoEEG	256.0	good	n/a
LC6	SEEG	µV	0.0	128.0	StereoEEG	256.0	good	n/a
LC7	SEEG	µV	0.0	128.0	StereoEEG	256.0	good	n/a
LC8	SEEG	µV	0.0	128.0	StereoEEG	256.0	good	n/a
RA1	SEEG	µV	0.0	128.0	StereoEEG	256.0	good	n/a
RA2	SEEG	µV	0.0	128.0	StereoEEG	256.0	good	n/a
RA3	SEEG	µV	0.0	128.0	StereoEEG	256.0	good	n/a
RA4	SEEG	µV	0.0	128.0	StereoEEG	256.0	good	n/a
RA5	SEEG	µV	0.0	128.0	StereoEEG	256.0	good	n/a
RA6	SEEG	µV	0.0	128.0	StereoEEG	256.0	good	n/a
RA7	SEEG	µV	0.0	128.0	StereoEEG	256.0	good	n/a
RA8	SEEG	µV	0.0	128.0	StereoEEG	256.0	good	n/a
RB1	SEEG	µV	0.0	128.0	StereoEEG	256.0	good	n/a
RB10	SEEG	µV	0.0	128.0	StereoEEG	256.0	good	n/a
RB2	SEEG	µV	0.0	128.0	StereoEEG	256.0	good	n/a
RB3	SEEG	µV	0.0	128.0	StereoEEG	256.0	good	n/a
RB4	SEEG	µV	0.0	128.0	StereoEEG	256.0	good	n/a
RB5	SEEG	µV	0.0	128.0	StereoEEG	256.0	good	n/a
RB6	SEEG	µV	0.0	128.0	StereoEEG	256.0	good	n/a
RB7	SEEG	µV	0.0	128.0	StereoEEG	256.0	good	n/a
RB8	SEEG	µV	0.0	128.0	StereoEEG	256.0	good	n/a
RB9	SEEG	µV	0.0	128.0	StereoEEG	256.0	good	n/a
RC1	SEEG	µV	0.0	128.0	StereoEEG	256.0	good	n/a
RC10	SEEG	µV	0.0	128.0	StereoEEG	256.0	good	n/a
RC2	SEEG	µV	0.0	128.0	StereoEEG	256.0	good	n/a
RC3	SEEG	µV	0.0	128.0	StereoEEG	256.0	good	n/a
RC4	SEEG	µV	0.0	128.0	StereoEEG	256.0	good	n/a
RC5	SEEG	µV	0.0	128.0	StereoEEG	256.0	good	n/a
RC6	SEEG	µV	0.0	128.0	StereoEEG	256.0	good	n/a
RC7	SEEG	µV	0.0	128.0	StereoEEG	256.0	good	n/a
RC8	SEEG	µV	0.0	128.0	StereoEEG	256.0	good	n/a
RC9	SEEG	µV	0.0	128.0	StereoEEG	256.0	good	n/a
RD1	SEEG	µV	0.0	128.0	StereoEEG	256.0	good	n/a
RD2	SEEG	µV	0.0	128.0	StereoEEG	256.0	good	n/a
RD3	SEEG	µV	0.0	128.0	StereoEEG	256.0	good	n/a
RE1	SEEG	µV	0.0	128.0	StereoEEG	256.0	bad	n/a
RE2	SEEG	µV	0.0	128.0	StereoEEG	256.0	bad	n/a
RE3	SEEG	µV	0.0	128.0	StereoEEG	256.0	bad	n/a
RE4	SEEG	µV	0.0	128.0	StereoEEG	256.0	bad	n/a
RE5	SEEG	µV	0.0	128.0	StereoEEG	256.0	bad	n/a
RE6	SEEG	µV	0.0	128.0	StereoEEG	256.0	bad	n/a
RF1	SEEG	µV	0.0	128.0	StereoEEG	256.0	bad	n/a
RF2	SEEG	µV	0.0	128.0	StereoEEG	256.0	bad	n/a
RF3	SEEG	µV	0.0	128.0	StereoEEG	256.0	bad	n/a
RF4	SEEG	µV	0.0	128.0	StereoEEG	256.0	good	n/a
RF5	SEEG	µV	0.0	128.0	StereoEEG	256.0	good	n/a
RG1	SEEG	µV	0.0	128.0	StereoEEG	256.0	good	n/a
RG2	SEEG	µV	0.0	128.0	StereoEEG	256.0	good	n/a
RG3	SEEG	µV	0.0	128.0	StereoEEG	256.0	bad	n/a
RG4	SEEG	µV	0.0	128.0	StereoEEG	256.0	bad	n/a
RG5	SEEG	µV	0.0	128.0	StereoEEG	256.0	bad	n/a
RG6	SEEG	µV	0.0	128.0	StereoEEG	256.0	bad	n/a
RH1	SEEG	µV	0.0	128.0	StereoEEG	256.0	good	n/a
RH2	SEEG	µV	0.0	128.0	StereoEEG	256.0	good	n/a
RI1	SEEG	µV	0.0	128.0	StereoEEG	256.0	bad	n/a
RI2	SEEG	µV	0.0	128.0	StereoEEG	256.0	bad	n/a
RI3	SEEG	µV	0.0	128.0	StereoEEG	256.0	good	n/a
RI4	SEEG	µV	0.0	128.0	StereoEEG	256.0	bad	n/a
RI5	SEEG	µV	0.0	128.0	StereoEEG	256.0	bad	n/a
RI6	SEEG	µV	0.0	128.0	StereoEEG	256.0	good	n/a
RI7	SEEG	µV	0.0	128.0	StereoEEG	256.0	good	n/a
