name	x	y	z	size
DNET11	43.7052	-54.5369	20.59946476	n/a
DNET12	46.7902	-58.7001	21.47808829	n/a
DNET13	49.2208	-61.933	21.92211125	n/a
DNET14	50.91	-66.3006	22.79421622	n/a
DNET15	50.6958	-70.3403	24.47522279	n/a
DNET16	49.2447	-73.3281	28.872442	n/a
DNET17	46.4694	-75.4802	31.86449678	n/a
DNET18	41.4341	-78.6338	34.23194593	n/a
DNET21	33.4818	-52.3513	19.44933426	n/a
DNET22	38.7803	-56.5397	18.94997806	n/a
DNET23	43.9298	-58.5221	19.97662976	n/a
DNET24	47.0985	-60.5966	22.7577918	n/a
DNET25	49.3933	-62.8951	25.29147263	n/a
DNET26	49.9629	-65.4251	30.31252531	n/a
DNET27	49.1681	-67.3683	36.59343687	n/a
DNET28	45.937	-69.479	40.0976276	n/a
EKG1	n/a	n/a	n/a	n/a
EKG2	n/a	n/a	n/a	n/a
FP6	53.2362	45.2806	0.386362265	n/a
FP7	54.3422	34.987	7.538992624	n/a
FP8	54.8187	25.7255	15.34335669	n/a
RAT1	17.4751	-0.643492	-39.62357914	n/a
RAT2	22.9776	-2.42727	-49.50893305	n/a
RAT3	39.3531	-0.194491	-45.20157604	n/a
RAT4	50.2631	0.332443	-43.93023514	n/a
RDA1	23.9345	-11.2179	-10.97486191	n/a
RDA2	28.5344	-11.5938	-12.53884801	n/a
RDA3	34.0746	-10.4224	-13.98252186	n/a
RDA4	39.6191	-9.59448	-14.35524428	n/a
RDA5	43.2887	-8.89512	-14.25728591	n/a
RDA6	46.9409	-9.14797	-16.63037289	n/a
RDA7	52.9628	-10.074	-16.87789408	n/a
RDA8	57.9686	-9.81493	-15.70680643	n/a
RDHA1	17.0948	-9.58694	-20.9207125	n/a
RDHA2	21.5234	-10.1039	-21.96936241	n/a
RDHA3	25.7793	-10.2092	-23.39046093	n/a
RDHA4	30.9181	-9.86498	-24.35132146	n/a
RDHA5	35.1752	-10.9899	-27.31225045	n/a
RDHA6	39.7063	-11.7888	-28.28611364	n/a
RDHA7	43.8048	-11.6009	-26.83523213	n/a
RDHA8	49.9414	-10.0395	-25.09541528	n/a
RDHP1	25.3151	-23.4714	-17.81946467	n/a
RDHP2	30.0567	-24.2189	-18.85415996	n/a
RDHP3	35.3167	-23.4778	-18.3394261	n/a
RDHP4	40.6478	-23.091	-16.41415177	n/a
RDHP5	45.5922	-22.814	-15.13543959	n/a
RDHP6	52.3009	-22.5162	-11.72255162	n/a
RDHP7	57.9009	-23.8731	-8.988268301	n/a
RDHP8	62.6529	-23.2453	-5.956761321	n/a
RG01	68.6132	-29.6501	-6.761090436	n/a
RG02	66.7867	-35.5665	-0.919072753	n/a
RG03	64.1458	-42.7725	3.30616517	n/a
RG04	63.2262	-53.0494	4.493061831	n/a
RG05	58.9164	-62.5733	8.149152181	n/a
RG06	51.2206	-74.0236	11.3887026	n/a
RG07	43.215	-82.6253	15.88985163	n/a
RG08	35.065	-88.1545	19.53458721	n/a
RG09	64.351	-24.9852	3.928281453	n/a
RG10	63.8913	-31.6878	9.087196305	n/a
RG11	65.5865	-42.5696	11.43633879	n/a
RG12	63.9682	-51.8931	14.94941247	n/a
RG13	57.9001	-60.886	18.02270518	n/a
RG14	51.5154	-71.5014	21.62160891	n/a
RG15	45.2606	-77.7448	26.24400991	n/a
RG16	35.3321	-83.6285	28.99375612	n/a
RG17	61.3251	-15.033	7.034579029	n/a
RG18	62.3037	-25.5509	11.57068721	n/a
RG19	62.5115	-33.1983	17.27968983	n/a
RG20	61.7061	-40.2826	24.36180686	n/a
RG21	60.031	-47.7203	30.55241889	n/a
RG22	55.5549	-51.8833	35.20701913	n/a
RG23	45.1113	-64.1185	40.09464069	n/a
RG24	40.1212	-68.3289	44.23234841	n/a
RG25	63.5805	-8.32684	14.37994607	n/a
RG26	63.6954	-20.0457	20.53006072	n/a
